0.02,806291,13572
0.04,792048,28196
0.03,696789,22193
0.00,542621,0
0.01,939699,13244
0.02,776036,13558
0.03,761001,21956
0.03,676812,22487
0.02,748956,13268
0.00,407233,0
0.00,460199,0
0.02,919700,21098
0.03,767604,23317
0.05,757474,37097
0.02,791332,16034
0.02,751308,12878
0.03,750986,21455
0.01,897721,7592
0.02,930008,14382
0.00,410104,0
0.02,781696,12586
0.02,647831,12861
0.03,722055,22175
0.02,886917,13614
0.00,460121,0
0.00,483379,0
0.02,725278,14033
0.02,785217,12620
0.02,808480,15570
0.02,691075,13599
0.00,462192,0
0.02,820322,13209
0.03,759417,23074
0.02,761852,13596
0.02,796117,13464
0.02,779952,14724
0.03,736080,21798
0.00,443412,0
0.03,758778,24414
0.03,671920,21566
0.02,817591,12800
0.00,425271,0
0.02,748840,15900
0.00,525899,0
0.02,653071,14119
0.02,746825,13151
0.00,474130,0
0.04,833158,31879
0.02,843605,17696
0.21,847301,176062
0.02,828822,13009
0.00,412370,0
0.00,463506,0
0.02,720930,14054
0.02,729175,13208
0.03,797467,24621
0.00,424466,0
0.02,753373,14332
0.02,837820,19021
0.00,513292,0
0.00,534923,0
0.02,815136,14723
0.02,729154,16303
0.02,782354,13839
0.02,906175,22377
0.03,823718,25396
0.02,769165,14290
0.02,775956,15471
0.02,908412,18963
0.02,954610,17059
0.02,811226,15677
0.02,846279,13092
0.03,701353,23804
0.02,730072,12997
0.03,699766,23470
0.00,542679,0
0.00,494308,0
0.02,944189,22307
0.03,708548,21986
0.02,743294,13103
0.00,544853,0
0.02,737799,14306
0.03,935533,23394
0.03,886009,23099
0.00,425106,0
0.02,739114,13112
0.00,528520,0
0.03,767245,22781
0.03,851048,22464
0.03,682244,22831
0.02,787559,13689
0.02,785931,15220
0.00,514923,0
0.02,896005,13735
0.02,753602,15519
0.02,791910,13238
0.02,750321,13463
0.02,907163,22308
0.02,773122,13876
0.03,795971,21513
0.03,780246,21872
0.02,841139,13973
0.02,751256,15329
0.02,883236,13580
0.02,850626,18023
0.00,499585,0
0.02,769652,13455
0.02,785857,12950
0.03,759488,23048
