0.00,337987,0
0.00,342367,0
0.00,336028,0
0.00,365711,0
0.00,327659,0
0.00,343255,0
0.00,338455,0
0.00,341644,0
0.00,338593,0
0.00,330715,0
0.00,555897,0
0.00,624460,0
0.00,591977,0
0.00,595706,0
0.00,609692,0
0.00,602877,0
0.00,632603,0
0.00,629028,0
0.00,611775,0
0.00,615526,0
0.00,613076,0
0.00,552919,0
0.00,580802,0
0.00,593367,0
0.00,602872,0
0.00,599130,0
0.00,653800,0
0.00,598426,0
0.00,605216,0
0.00,620678,0
0.00,626072,0
0.00,622999,0
0.00,565606,0
0.00,593435,0
0.00,596844,0
0.00,588870,0
0.00,599442,0
0.00,595498,0
0.00,630446,0
0.00,594724,0
0.00,617016,0
0.00,607189,0
0.00,607981,0
0.00,581076,0
0.00,574452,0
0.00,586500,0
0.00,619271,0
0.00,599630,0
0.00,593070,0
0.00,615057,0
0.00,609400,0
0.00,601936,0
0.00,606630,0
0.00,606829,0
0.00,568692,0
0.00,576847,0
0.00,601598,0
0.00,592791,0
0.00,610945,0
0.00,607270,0
0.00,603189,0
0.00,612663,0
0.00,619832,0
0.00,618625,0
0.00,630322,0
0.00,557598,0
0.00,578432,0
0.00,636830,0
0.00,598701,0
0.00,592367,0
0.00,610280,0
0.00,601132,0
0.00,607685,0
0.00,623961,0
0.00,618604,0
0.00,630977,0
0.00,561808,0
0.00,586290,0
0.00,590464,0
0.00,601010,0
0.00,597624,0
0.00,647450,0
0.00,644909,0
0.00,682699,0
0.00,628380,0
0.00,625845,0
0.00,672796,0
0.00,571291,0
0.00,586967,0
0.00,601917,0
0.00,594045,0
0.00,613780,0
0.00,627946,0
0.00,699255,0
0.00,628287,0
0.00,635051,0
0.00,641003,0
0.00,672005,0
0.00,610598,0
0.00,612004,0
0.00,604769,0
0.00,612515,0
0.00,658266,0
0.00,683882,0
0.00,673993,0
0.00,672091,0
0.00,673995,0
0.00,668624,0
0.00,677177,0
0.00,561867,0
0.00,583382,0
0.00,606675,0
0.00,622288,0
0.00,620566,0
0.00,640393,0
0.00,647555,0
0.00,644233,0
0.00,663209,0
0.00,661108,0
0.00,674792,0
0.00,573753,0
0.00,579864,0
0.00,600242,0
0.00,640371,0
0.00,596771,0
0.00,622444,0
0.00,619148,0
0.00,682129,0
0.00,628597,0
0.00,654500,0
0.00,640892,0
0.00,565625,0
0.00,591431,0
0.00,584323,0
0.00,586417,0
0.00,607899,0
0.00,639402,0
0.00,598943,0
0.00,684371,0
0.00,611779,0
0.00,664155,0
0.00,617712,0
0.00,560030,0
0.00,617010,0
0.00,610166,0
0.00,605629,0
0.00,602130,0
0.00,593813,0
0.00,633803,0
0.00,613179,0
0.00,621336,0
0.00,647505,0
0.00,612392,0
0.00,567274,0
0.00,574248,0
0.00,598574,0
0.00,597223,0
0.00,600086,0
0.00,605848,0
0.00,660431,0
0.00,604863,0
0.00,646918,0
0.00,614241,0
0.00,614550,0
0.00,547042,0
0.00,639302,0
0.00,632441,0
0.00,601368,0
0.00,606281,0
0.00,595335,0
0.00,604208,0
0.00,606706,0
0.00,617663,0
0.00,610947,0
0.00,665498,0
0.00,566709,0
0.00,592480,0
0.00,598302,0
0.00,603951,0
0.00,633103,0
0.00,600775,0
0.00,600554,0
0.00,595612,0
0.00,660078,0
0.00,612001,0
0.00,630907,0
0.00,551555,0
0.00,601895,0
0.00,597493,0
0.00,586838,0
0.00,585135,0
0.00,656213,0
0.00,630865,0
0.00,603932,0
0.00,591938,0
0.00,641837,0
0.00,617430,0
0.00,562864,0
0.00,628525,0
0.00,587697,0
0.00,648598,0
0.00,603377,0
0.00,601289,0
0.00,597498,0
0.00,595877,0
0.00,619079,0
0.00,607661,0
0.00,610976,0
0.00,556830,0
0.00,611001,0
0.00,589335,0
0.00,599508,0
0.00,618238,0
0.00,606662,0
0.00,599342,0
0.00,611251,0
0.00,604836,0
0.00,601768,0
0.00,613877,0
0.00,564971,0
0.00,986920,0
0.00,589060,0
0.00,590890,0
0.00,601203,0
0.00,666221,0
0.00,595479,0
0.00,600521,0
0.00,608682,0
0.00,603252,0
0.00,609923,0
0.00,564039,0
0.00,599238,0
0.00,597456,0
0.00,585841,0
0.00,589803,0
0.00,635516,0
0.00,604235,0
0.00,587630,0
0.00,679835,0
0.00,657098,0
0.00,605559,0
0.00,557344,0
0.00,587254,0
0.00,588010,0
0.00,640840,0
0.00,588882,0
0.00,600935,0
0.00,599047,0
0.00,607498,0
0.00,600098,0
0.00,615224,0
0.00,624719,0
0.00,552593,0
0.00,588349,0
0.00,591632,0
0.00,608629,0
0.00,594351,0
0.00,641455,0
0.00,604435,0
0.00,622489,0
0.00,627460,0
0.00,622119,0
0.00,682097,0
0.00,562295,0
0.00,597303,0
0.00,592629,0
0.00,592500,0
0.00,608755,0
0.00,614875,0
0.00,606203,0
0.00,613406,0
0.00,629504,0
0.00,614500,0
0.00,674210,0
0.00,587969,0
0.00,588793,0
0.00,594304,0
0.00,604187,0
0.00,587028,0
0.00,620161,0
0.00,698187,0
0.00,606319,0
0.00,607427,0
0.00,613529,0
0.00,628112,0
0.00,429156,0
0.00,446159,0
0.00,423785,0
0.00,462625,0
0.00,458382,0
0.00,458942,0
0.00,488715,0
0.00,476057,0
0.00,461845,0
0.00,475642,0
0.00,495750,0
0.00,414332,0
0.00,413398,0
0.00,427571,0
0.00,446386,0
0.00,436303,0
0.00,446283,0
0.00,428168,0
0.00,443089,0
0.00,450125,0
0.00,499854,0
0.00,457366,0
0.00,418279,0
0.00,471230,0
0.00,464025,0
0.00,444408,0
0.00,435734,0
0.00,447969,0
0.00,464112,0
0.00,445182,0
0.00,508100,0
0.00,462570,0
0.00,443394,0
0.00,464549,0
0.00,424913,0
0.00,408070,0
0.00,428623,0
0.00,436789,0
0.00,433668,0
0.00,437573,0
0.00,432370,0
0.00,451123,0
0.00,447769,0
0.00,439520,0
0.00,1022128,0
0.00,1042604,0
0.00,1078646,0
0.00,1067559,0
0.00,1036471,0
0.00,1046921,0
0.00,1091758,0
0.00,1067306,0
0.00,1074058,0
0.00,1064872,0
0.00,1100866,0
0.00,410038,0
0.00,415774,0
0.00,433045,0
0.00,445261,0
0.00,433957,0
0.00,437445,0
0.00,447903,0
0.00,431916,0
0.00,427011,0
0.00,445397,0
0.00,437077,0
0.00,934876,0
0.00,1010397,0
0.00,966362,0
0.00,992129,0
0.00,1014710,0
0.00,996414,0
0.00,987440,0
0.00,984544,0
0.00,1047367,0
0.00,1082956,0
0.00,1049388,0
0.00,421391,0
0.00,432324,0
0.00,475277,0
0.00,428465,0
0.00,434142,0
0.00,460752,0
0.00,421462,0
0.00,469725,0
0.00,465144,0
0.00,438287,0
0.00,449323,0
0.00,916686,0
0.00,952237,0
0.00,993555,0
0.00,928930,0
0.00,978239,0
0.00,990228,0
0.00,982123,0
0.00,1001896,0
0.00,987936,0
0.00,1037878,0
0.00,1066463,0
0.00,420681,0
0.00,426511,0
0.00,424411,0
0.00,455615,0
0.00,435737,0
0.00,438024,0
0.00,484546,0
0.00,428046,0
0.00,438321,0
0.00,449646,0
0.00,456826,0
0.00,427239,0
0.00,459947,0
0.00,426640,0
0.00,429096,0
0.00,436826,0
0.00,425054,0
0.00,430812,0
0.00,427769,0
0.00,441878,0
0.00,430424,0
0.00,477720,0
0.03,2280803,72820
0.02,2235692,51142
0.01,2200827,24473
0.01,2253734,21530
0.02,2607097,42272
